date,open,high,low,close,volume,symbol,Candle_Dir,Body,Upper_Wick,Lower_Wick,Candle_Range,Body_Ratio,Upper_Wick_Ratio,Lower_Wick_Ratio,Body_Ratio_MA5,Doji,Hammer,Shooting_Star,Pin_Bar,Bullish_Engulfing,Bearish_Engulfing,Inside_Bar,Outside_Bar,Swing_High,Swing_Low,Prev_Swing_High,Prev_Swing_Low,HH,LH,HL,LL,Uptrend_Structure,Downtrend_Structure,Return_1d,Return_5d,Return_10d,Return_20d,SMA_20,SMA_50,SMA_200,EMA_20,EMA_50,SMA20_above_SMA50,Crossover,Cross_Type,Days_Since_GC,Days_Since_DC,MA_Gap_Pct,Price_vs_SMA20_Pct,Price_vs_SMA50_Pct,Above_SMA20,Above_SMA50,Above_SMA200,Bullish_MA_Stack,Bullish_Regime,EMA20_above_EMA50,EMA_Cross_Type,RSI,RSI_Slope,RSI_Regime,RSI_Rising,RSI_Bullish,MACD,MACD_Signal,MACD_Hist,MACD_Bullish,MACD_Hist_Slope,ROC_10,ATR,ATR_Pct,BB_Upper,BB_Mid,BB_Lower,BB_Width,BB_Pct,BB_Room_To_Run,HVol_20,Vol_Regime_Pctile,Vol_Regime,ADX,Plus_DI,Minus_DI,ADX_Strong,ADX_Bullish,Trend_Regime,RSI_x_ADX,MACD_x_BB,Price_ZScore_20,Return_Autocorr_10,Confirm_Count,Confirm_MA10,Confirm_Stability,Setup_Duration,DayOfWeek,Month,Quarter,Month_Sin,Month_Cos,DoW_Sin,DoW_Cos,Q4_Season,Summer_Lull,future_max_high,future_max_ret,future_min_low,future_min_ret,tp_hit,sl_hit,real_win,strategy_fired,gc_in_window,strategy_correct,gc_correct,signal,score,t1_gate,t2_pa,t3_gc,risk_plan
2025-11-06,47.794,47.794,47.794,47.794,86,SILVER_CFD,1,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0,0,1,0,0,0,48.68,45.845,0,0,0,0,0,0,-0.1441614608361452,-1.309159990088382,-1.4190833711480555,2.0149413020277285,48.6368,45.64806000000001,37.31708,47.78264360650232,45.7104593277254,True,0.0,NONE,112.0,143.0,6.547353819636569,-1.7328442660701444,4.701054108323527,0,1,1,1,1,1,NONE,41.259922310420535,-1.2292417762667611,0,1,1,0.4441985613899675,0.7870233988871361,-0.3428248374971686,0,0.0868230927847402,-1.4190833711480555,1.2276428571428577,2.56861291614608,52.0605013888442,48.6368,45.21309861115581,0.1407864575319179,0.3769168358627613,1,50.08270226744321,0.6666666666666666,0,17.951092042750627,18.03688834584275,39.12259265724094,0,0,-1,0.1481321326142198,-0.1292164530045981,-0.4923326565489552,-0.0832178584394797,4,3.5,0.9718253158075504,113,3,11,4,-0.5000000000000004,0.8660254037844384,-0.587785252292473,-0.8090169943749475,1,0,80.855,69.17395488973513,48.015,0.46240113821819406,1,0,1,0,0,0,0,NO_TRIGGER,0,PASS,Strong_Bull,FAIL — MAs bearish,
2025-11-07,48.03,48.04,48.015,48.017,23,SILVER_CFD,-1,0.0129999999999981,0.009999999999998,0.0020000000000024,0.0249999999999985,0.5199999999999545,0.3999999999999432,0.0800000000001023,,0,0,0,0,0,0,0,0,0,0,48.68,45.845,0,0,0,0,0,0,0.4665857639034376,0.0479226569988,-0.7441552804018481,2.298777110230521,48.69075,45.8246,37.40205,47.80496326302591,45.80091190310872,True,0.0,NONE,113.0,144.0,6.254609969317785,-1.383733049911941,4.784329814117306,0,1,1,1,1,1,NONE,35.6521739130435,-2.139639821553075,0,0,0,0.4196509554508907,0.7135489101998871,-0.2938979547489964,0,0.0870570359804442,-0.7441552804018481,1.1333571428571432,2.360324765931114,52.0348175436982,48.69075,45.3466824563018,0.1373594591867326,0.3992619031769169,1,50.09887894452615,0.65,0,19.32771157906124,21.087792273271543,42.37726098191216,0,0,-1,0.1378149869115671,-0.1173422567528877,-0.4029523872923328,-0.0782195608996164,3,3.3,0.8232726023485651,114,4,11,4,-0.5000000000000004,0.8660254037844384,-0.9510565162951536,0.3090169943749472,1,0,80.9,68.48199595976425,48.125,0.22492034071265798,1,0,1,0,0,0,0,NO_TRIGGER,0,PASS,Strong_Bull,FAIL — MAs bearish,
2025-11-10,49.5,50.177,49.5,50.177,91,SILVER_CFD,1,0.6769999999999996,0.0,0.0,0.6769999999999996,1.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,48.68,45.845,0,0,0,0,0,0,4.498406814253286,4.77990310725025,7.763841759374612,0.0937562337921305,48.6931,46.02414000000001,37.501665,48.03087152369012,45.97252320102603,True,0.0,NONE,114.0,145.0,5.7990437192308,3.047454362117011,9.023221292130584,1,1,1,1,1,1,NONE,64.6597140092463,31.938042431426865,0,1,1,0.5679438458923443,0.6844278973383785,-0.1164840514460342,0,0.2263407860511344,7.763841759374612,1.0230714285714286,2.0389250624218835,52.04148939444261,48.6931,45.3447106055574,0.1375303439067385,0.7215841446730866,1,46.86152981528144,0.5666666666666667,0,19.775534561139786,38.2810863645884,27.92012846470713,0,0,-1,0.2557360818206529,-0.0840530446307424,0.8863365786923472,-0.127218825788479,4,3.4,0.8432740427115683,115,0,11,4,-0.5000000000000004,0.8660254037844384,0.0,1.0,1,0,80.9,61.229248460450016,48.125,-4.089523088267532,1,1,1,0,0,0,0,NO_TRIGGER,0,PASS,Strong_Bull,FAIL — MAs bearish,
2025-11-11,50.43,50.855,50.43,50.618,106,SILVER_CFD,1,0.1880000000000024,0.2369999999999947,0.0,0.4249999999999971,0.4423529411764791,0.5576470588235208,0.0,,0,0,0,0,0,0,0,0,0,0,48.68,45.845,0,0,0,0,0,0,0.8788887338820661,7.400806280500749,7.412201591511947,0.6042055889017073,48.7083,46.21508000000001,37.60112,48.2772647119101,46.154698761770106,True,0.0,NONE,115.0,146.0,5.394819180232916,3.9206870286994375,9.527020184753535,1,1,1,1,1,1,NONE,66.2213544342822,24.96143212386167,0,1,1,0.71283492705426,0.6901093032815548,0.0227256237727051,1,0.3166235785217015,7.412201591511947,1.007571428571428,1.9905397853953692,52.090262438705615,48.7083,45.32633756129437,0.1388659607789892,0.7823360747807282,1,46.94830766404575,0.55,0,21.356452673545856,43.67644973770025,26.96724797958318,0,0,0,0.2828506443907708,0.0177790752992817,1.1293442991229117,-0.1248687952571671,5,3.6,0.9660917830792962,116,1,11,4,-0.5000000000000004,0.8660254037844384,0.9510565162951536,0.3090169943749474,1,0,80.9,59.82456833537477,48.125,-4.925125449444866,1,1,1,0,0,0,0,NO_TRIGGER,0,PASS,Strong_Bull,FAIL — MAs bearish,
2025-11-12,51.25,53.5,51.25,53.332,20,SILVER_CFD,1,2.0820000000000007,0.1679999999999992,0.0,2.25,0.9253333333333336,0.0746666666666663,0.0,,0,0,0,0,0,0,0,0,0,0,48.68,45.845,0,0,0,0,0,0,5.361729029199092,11.42636274366422,11.757926279834871,4.423080688426362,48.82125,46.45088,37.71159,48.75866807268057,46.43616155542618,True,0.0,NONE,116.0,147.0,5.102960374485911,9.239316895818934,14.813755950371668,1,1,1,1,1,1,NONE,71.22724089635855,35.575066983315054,1,1,1,1.0347315299354776,0.7590337486123394,0.2756977813231381,1,0.3921818327691724,11.757926279834871,1.109928571428571,2.0811681006310865,52.656284447107325,48.82125,44.98621555289267,0.1571051313560109,1.0880977162281231,0,50.23976605361208,0.5666666666666667,0,23.78517474389753,51.55415406396811,24.480339790205317,0,0,0,0.3388304742491145,0.2999861262268671,2.3523908649124907,-0.1038104298756054,4,3.6,0.9660917830792962,117,2,11,4,-0.5000000000000004,0.8660254037844384,0.5877852522924732,-0.8090169943749473,1,0,85.825,60.925898147453694,48.125,-9.763369084227106,1,1,1,0,0,0,0,NO_TRIGGER,0,PASS,Strong_Bull,FAIL — MAs bearish,
2025-11-13,52.93,54.2,52.66,53.074,264,SILVER_CFD,1,0.1439999999999983,1.1260000000000048,0.2700000000000031,1.5400000000000065,0.093506493506492,0.7311688311688312,0.1753246753246766,0.596238553603252,1,0,0,0,0,0,0,0,1,0,54.2,45.845,1,0,0,0,1,0,-0.4837620940523535,11.047411809013695,9.593623523581396,0.0961846745751726,48.8238,46.69414,37.81514,49.16965206575861,46.69646894540947,True,0.0,NONE,117.0,148.0,4.560872092301092,8.705180670083031,13.66308491815033,1,1,1,1,1,1,NONE,70.28591172151677,5.626197712270468,1,0,1,1.2545567141878775,0.8581383417274471,0.3964183724604306,1,0.3736927486877255,9.593623523581396,1.1444285714285714,2.156288524378361,52.6706476007156,48.8238,44.9769523992844,0.1575808356054055,1.052426355440929,0,48.51140495252847,0.6,0,26.866054360350745,54.368992635126745,17.282486580951183,1,1,0,0.3776610250154166,0.4172011429583557,2.209705421763714,-0.1029558590143811,6,3.7,1.159501808728406,118,3,11,4,-0.5000000000000004,0.8660254037844384,-0.587785252292473,-0.8090169943749475,1,0,88.61,66.95557146625467,48.125,-9.324716433658661,1,1,1,1,0,1,0,NO_TRIGGER,0,PASS,Strong_Bull,FAIL — MAs bearish,
2025-11-14,53.1,53.1,50.245,50.59,73,SILVER_CFD,-1,2.509999999999998,0.0,0.3450000000000059,2.855000000000004,0.8791593695271435,0.0,0.1208406304728565,0.6680704275086897,0,0,0,0,0,1,0,0,0,0,54.2,45.845,0,0,0,0,0,0,-4.680257753325535,5.358518857904482,5.40900945951579,1.4559602117760528,48.8601,46.88446000000001,37.90745,49.30492329759112,46.84915643774636,True,0.0,NONE,118.0,149.0,4.2138482559039625,3.5405166997202224,7.9035569568253345,1,1,1,1,1,1,NONE,66.44618650988082,0.2248320755986128,0,0,1,1.2143336338820705,0.9293774001583718,0.2849562337236985,1,0.0092584524005603,5.40900945951579,1.1675,2.307768333662779,52.76159002035387,48.8601,44.95860997964613,0.1597004517122915,0.7216973503680906,1,46.43558434685448,0.6166666666666667,0,28.913879213212887,53.29458550015299,22.049556439278064,1,1,0,0.384243402185062,0.2056521588492635,0.8867894014723624,-0.0752099396216222,6,4.0,1.3333333333333337,119,4,11,4,-0.5000000000000004,0.8660254037844384,-0.9510565162951536,0.3090169943749472,1,0,93.0,83.83079660011859,48.125,-4.872504447519279,1,1,1,0,0,0,0,NO_TRIGGER,0,PASS,Strong_Bull,FAIL — MAs bearish,
2025-11-17,50.75,50.75,49.665,50.625,71,SILVER_CFD,-1,0.125,0.0,0.9600000000000009,1.0850000000000009,0.1152073732718893,0.0,0.8847926267281107,0.4911119021630676,0,1,0,1,0,0,0,0,0,0,54.2,45.845,0,0,0,0,0,0,0.0691836331290662,0.8928393487055875,5.7154193117273655,-0.966372581623276,48.83540000000001,47.06844,37.998615,49.430644888296726,46.99722873430533,True,0.0,NONE,119.0,150.0,3.754022865427459,3.6645548106496366,7.556145901585006,1,1,1,1,1,1,NONE,64.93428912783753,-6.292951768521021,0,0,1,1.1717732873874027,0.977856577604178,0.1939167097832247,1,-0.2025016626772059,5.7154193117273655,1.187857142857143,2.346384479717813,52.68255224275319,48.83540000000001,44.988247757246825,0.157555881297304,0.7325876241798116,1,45.55368668026004,0.6333333333333333,0,30.069884324239325,52.381238725195466,25.159350571256745,1,1,0,0.3905133125501572,0.1420609817088586,0.9303504967192462,-0.077674755964583,6,4.3,1.4181364924121769,120,0,11,4,-0.5000000000000004,0.8660254037844384,0.0,1.0,1,0,93.0,83.7037037037037,48.125,-4.938271604938271,1,1,1,1,0,1,0,NO_TRIGGER,0,PASS,Strong_Bull,FAIL — MAs bearish,
2025-11-18,49.33,50.92,49.235,50.45,384,SILVER_CFD,1,1.1200000000000043,0.4699999999999988,0.0949999999999988,1.6850000000000025,0.6646884272997051,0.2789317507418387,0.0563798219584562,0.5355789993877129,0,0,0,0,0,0,0,1,0,0,54.2,45.845,0,0,0,0,0,0,-0.3456790123456787,-0.3318977438855675,7.044345427540844,6.322444678609052,48.9854,47.25988,38.086425,49.52772632750656,47.13263152903845,True,0.0,NONE,120.0,151.0,3.6511307265274393,2.9898704511956717,6.75016525645008,1,1,1,1,1,1,NONE,62.07842790121275,-8.20748382030402,0,0,1,1.1111146308757751,1.0045081882584976,0.1066064426172777,1,-0.1783497911064208,7.044345427540844,1.2656428571428575,2.508707348152344,52.83904780844751,48.9854,45.131752191552486,0.1573386277726634,0.6900277442050465,1,36.286248676848246,0.65,0,31.50516048393862,45.79829561487672,26.039844235001947,1,1,0,0.3911581667236641,0.0735614031169248,0.7601109768201864,-0.0796962657694905,6,4.7,1.2516655570345727,121,1,11,4,-0.5000000000000004,0.8660254037844384,0.9510565162951536,0.3090169943749474,1,0,93.0,84.34093161546085,48.125,-4.608523290386526,1,1,1,1,0,1,0,NO_TRIGGER,0,PASS,Strong_Bull,FAIL — MAs bearish,
2025-11-19,51.6,51.75,50.425,50.79,72,SILVER_CFD,-1,0.8100000000000023,0.1499999999999985,0.365000000000002,1.3250000000000028,0.6113207547169816,0.11320754716981,0.2754716981132085,0.4727764836644424,0,0,0,0,0,0,0,0,0,0,54.2,45.845,0,0,0,0,0,0,0.6739345887016857,-4.766369159228989,6.115370954599575,7.014180063631192,49.15185,47.45302,38.17609,49.64794286774404,47.27605774358596,True,0.0,NONE,121.0,152.0,3.58002504371694,3.3328348780361186,7.032176245052485,1,1,1,1,1,1,NONE,60.80512351326627,-5.641062996614551,0,0,1,1.0780502745675165,1.0192166055203016,0.0588336690472148,1,-0.1350830407360098,6.115370954599575,1.254928571428572,2.4708182150592086,53.01582751300728,49.15185,45.28787248699273,0.1572261273179858,0.7119771653025292,1,36.29209897712457,0.6333333333333333,0,33.365634807094395,45.85349194604132,26.262166315669617,1,1,0,0.4057603091087822,0.0418882289125832,0.8479086612101168,-0.0784483442555485,6,5.0,1.1547005383792517,122,2,11,4,-0.5000000000000004,0.8660254037844384,0.5877852522924732,-0.8090169943749473,1,0,94.99,87.02500492222877,48.125,-5.2470958850167335,1,1,1,0,0,0,0,NO_TRIGGER,0,PASS,Strong_Bull,FAIL — MAs bearish,
