date,open,high,low,close,volume,symbol,Candle_Dir,Body,Upper_Wick,Lower_Wick,Candle_Range,Body_Ratio,Upper_Wick_Ratio,Lower_Wick_Ratio,Body_Ratio_MA5,Doji,Hammer,Shooting_Star,Pin_Bar,Bullish_Engulfing,Bearish_Engulfing,Inside_Bar,Outside_Bar,Swing_High,Swing_Low,Prev_Swing_High,Prev_Swing_Low,HH,LH,HL,LL,Uptrend_Structure,Downtrend_Structure,Return_1d,Return_5d,Return_10d,Return_20d,SMA_20,SMA_50,SMA_200,EMA_20,EMA_50,SMA20_above_SMA50,Crossover,Cross_Type,Days_Since_GC,Days_Since_DC,MA_Gap_Pct,Price_vs_SMA20_Pct,Price_vs_SMA50_Pct,Above_SMA20,Above_SMA50,Above_SMA200,Bullish_MA_Stack,Bullish_Regime,EMA20_above_EMA50,EMA_Cross_Type,RSI,RSI_Slope,RSI_Regime,RSI_Rising,RSI_Bullish,MACD,MACD_Signal,MACD_Hist,MACD_Bullish,MACD_Hist_Slope,ROC_10,ATR,ATR_Pct,BB_Upper,BB_Mid,BB_Lower,BB_Width,BB_Pct,BB_Room_To_Run,HVol_20,Vol_Regime_Pctile,Vol_Regime,ADX,Plus_DI,Minus_DI,ADX_Strong,ADX_Bullish,Trend_Regime,RSI_x_ADX,MACD_x_BB,Price_ZScore_20,Return_Autocorr_10,Confirm_Count,Confirm_MA10,Confirm_Stability,Setup_Duration,DayOfWeek,Month,Quarter,Month_Sin,Month_Cos,DoW_Sin,DoW_Cos,Q4_Season,Summer_Lull,future_max_high,future_max_ret,future_min_low,future_min_ret,tp_hit,sl_hit,real_win,strategy_fired,gc_in_window,strategy_correct,gc_correct,signal,score,t1_gate,t2_pa,t3_gc,risk_plan
2025-05-05,3242.7,3315.7,3239.7,3311.3,244,GOLD_CFD,1,68.60000000000036,4.399999999999636,3.0,76.0,0.9026315789473732,0.0578947368421004,0.0394736842105263,0.5549647450698478,0,0,0,0,0,0,0,0,0,0,3485.6001,3198.6001,0,0,0,0,1,0,2.456762352076569,-0.6361590397599315,-2.7860959426927234,9.93691899070386,3240.97999,3087.823994,2748.8419975,3240.435152846352,3115.374528055476,True,0.0,NONE,74.0,108.0,4.9599976001740975,2.169714414065246,7.237329797107611,1,1,1,1,1,1,NONE,57.1351964972818,-9.813368801550425,0,1,1,60.10632523822915,73.0693038482094,-12.962978609980254,0,-2.231499534945357,-2.7860959426927234,79.34285714285716,2.3961240945506947,3493.24790821892,3240.97999,2988.7120717810794,0.1556738511174334,0.639375649699095,1,32.505063224006776,0.8833333333333333,1,36.88508627309203,29.9874054735326,22.110154843356096,1,1,1,0.4214873304064608,-8.288212870791597,0.5575025987963794,-0.0746937522899056,6,6.4,0.8432740427115663,75,0,5,2,0.4999999999999999,-0.8660254037844387,0.0,1.0,0,0,3444.0,4.007489505632223,3125.0,-5.626189110017219,0,1,0,1,0,0,0,HOLD,0,PASS,NO TRIGGER,,
2025-05-06,3365.5,3430.8999,3356.8,3411.3999,2357,GOLD_CFD,1,45.89989999999989,19.5,8.699999999999818,74.0998999999997,0.6194326847944474,0.2631582498761817,0.1174090653293709,0.573115884860153,0,0,0,0,0,0,0,0,1,0,3430.8999,3198.6001,0,1,0,0,0,0,3.022978890465966,2.7901621067855764,0.3116884262526431,15.58973672618844,3263.984985,3097.093994,2753.9214970000003,3256.7175097181275,3126.983366170947,True,0.0,NONE,75.0,109.0,5.3886317729884246,4.516409103517976,10.148413532456711,1,1,1,1,1,1,NONE,61.573563396914096,7.817053255159287,0,1,1,66.68504543232166,71.79245216503186,-5.107406732710203,0,10.175439762781266,0.3116884262526431,86.89285000000002,2.547131750809984,3487.275963624149,3263.984985,3040.694006375851,0.1368210819904546,0.8300959938200945,1,32.24239684031284,0.9166666666666666,1,36.40424841346492,36.85162653938567,20.189035773862333,1,1,1,0.4483078595206983,-4.239637867632517,1.3203839752803768,-0.0864864750071656,5,6.2,0.9189365834726808,76,1,5,2,0.4999999999999999,-0.8660254037844387,0.9510565162951536,0.3090169943749474,0,0,3444.0,0.9556223531577202,3125.0,-8.395377510563916,0,1,0,0,0,0,0,HOLD,0,PASS,NO TRIGGER,,
2025-05-07,3418.7,3418.7,3364.7,3381.3999,1080,GOLD_CFD,-1,37.30009999999993,0.0,16.69990000000007,54.0,0.6907425925925913,0.0,0.3092574074074087,0.6572210108737406,0,0,0,0,0,0,1,0,0,0,3430.8999,3198.6001,0,0,0,0,0,0,-0.8794043758985848,2.3116459909228397,3.2078838934163523,13.913219711400735,3284.634985,3106.631992,2758.8684965,3268.592023078306,3136.960485144636,True,0.0,NONE,76.0,110.0,5.729774027254661,2.945986858262737,8.844559275368471,1,1,1,1,1,1,NONE,53.63104860030515,2.9223027470591347,0,0,1,68.68620745980343,71.17120322398618,-2.484995764182756,0,10.4779828457975,3.2078838934163523,82.45000000000002,2.438339221575065,3465.1120488181023,3284.634985,3104.157921181897,0.1098917015998979,0.768080921067972,1,32.74372761132061,0.8833333333333333,1,34.271227960138695,28.770692194403537,21.27692974096851,1,1,0,0.367600378464467,-1.9086778354035,1.072323684271888,-0.0136812729954357,5,6.0,0.9428090415820636,77,2,5,2,0.4999999999999999,-0.8660254037844387,0.5877852522924732,-0.8090169943749473,0,0,3444.0,1.8513072056339774,3125.0,-7.582655337512724,0,1,0,0,0,0,0,HOLD,0,PASS,NO TRIGGER,,
2025-05-08,3390.0,3390.0,3288.7,3296.6001,200,GOLD_CFD,-1,93.39989999999987,0.0,7.900100000000293,101.30000000000018,0.9220128331688028,0.0,0.0779871668311972,0.6769639379006432,0,0,0,0,0,0,0,0,0,0,3430.8999,3198.6001,0,0,0,0,0,0,-2.5078311500511874,2.697822429906549,-1.062421968787508,7.85539342385082,3296.63999,3114.2279940000003,2763.3284965,3271.25945897561,3143.220862197787,True,0.0,NONE,77.0,111.0,5.857374487399182,-0.0012100199027058,5.856093592099403,0,1,1,1,1,1,NONE,49.2635482974496,-7.871648199832201,0,0,0,62.706664233930496,69.47829542597505,-6.771631192044552,0,-1.6642244593343491,-1.062421968787508,85.60000000000004,2.596614615160633,3441.685935443742,3296.63999,3151.5940445562574,0.0879962300304088,0.4998624918474021,1,33.44942582124418,0.95,1,31.20577011600071,26.869158878504663,26.835747663551352,1,1,0,0.307461392653742,-3.384884441526984,-0.0005500326103914,-0.0490192851371524,4,5.7,1.0593499054713815,78,3,5,2,0.4999999999999999,-0.8660254037844387,-0.587785252292473,-0.8090169943749475,0,0,3444.0,4.471270264173076,3125.0,-5.2053659769045115,0,1,0,0,0,0,0,HOLD,0,PASS,NO TRIGGER,,
2025-05-09,3299.0,3335.5,3299.0,3335.3999,216,GOLD_CFD,1,36.39989999999989,0.1001000000001113,0.0,36.5,0.9972575342465724,0.0027424657534277,0.0,0.8264154447499577,0,0,0,0,0,0,1,0,0,0,3430.8999,3198.6001,0,0,0,0,0,0,1.1769641091741612,3.2024506699604105,1.6146722402715197,5.711203727180525,3305.649985,3123.271992,2767.938996,3277.368072406504,3150.757295052776,True,0.0,NONE,78.0,112.0,5.8393247039369625,0.8999717191776393,6.791848694040987,1,1,1,1,1,1,NONE,45.359194556578885,-16.21436884033521,0,0,0,60.40237180073655,67.66311070092735,-7.260738900190802,0,-4.775743136008046,1.6146722402715197,80.53570714285716,2.414574250687516,3435.2692733063272,3305.649985,3176.030696693673,0.0784228753162003,0.6147588271341698,1,31.94563298417192,0.8333333333333334,1,28.81745627746267,22.03991326296348,28.523248649512027,1,0,0,0.261427321183027,-4.46360333040874,0.4590353085366789,-0.0675382376159934,3,5.3,1.2516655570345752,79,4,5,2,0.4999999999999999,-0.8660254037844387,-0.9510565162951536,0.3090169943749472,0,0,3444.0,3.2559843873593723,3125.0,-6.308086175813578,0,1,0,0,0,0,0,HOLD,0,PASS,NO TRIGGER,,
2025-05-12,3300.7,3300.7,3205.0,3220.0,886,GOLD_CFD,-1,80.69999999999982,0.0,15.0,95.69999999999982,0.843260188087774,0.0,0.156739811912226,0.814541166578038,0,0,0,0,0,0,0,0,0,0,3430.8999,3198.6001,0,0,0,0,0,0,-3.459851995558305,-2.757225258961737,-3.3758439609902435,-0.0682763329402202,3305.5399850000003,3130.935992,2772.2794965000003,3271.9044464630274,3153.472695246785,True,0.0,NONE,79.0,113.0,5.576734671233744,-2.5877764416151914,2.84464480358498,0,1,1,0,1,1,NONE,39.64252504240377,-13.98852355790138,0,0,0,48.70297833540508,63.8710842278229,-15.16810589241782,0,-8.396474700373268,-3.3758439609902435,80.99997857142856,2.515527284826974,3435.4608414464374,3305.5399850000003,3175.6191285535638,0.0786079472860692,0.1707996416446568,1,33.86529026394997,0.8666666666666667,1,28.030118820359608,15.996468076667034,36.64900440449848,1,0,0,0.2222369374555317,-2.590707050853171,-1.316801433421374,-0.0996248991083176,2,4.8,1.4757295747452477,80,0,5,2,0.4999999999999999,-0.8660254037844387,0.0,1.0,0,0,3444.0,6.956521739130435,3125.0,-2.950310559006211,0,1,0,0,0,0,0,HOLD,0,PASS,NO TRIGGER,,
2025-05-13,3232.0,3251.3999,3223.5,3240.3,2424,GOLD_CFD,1,8.300000000000182,11.099899999999709,8.5,27.89989999999989,0.2974921057064797,0.3978473041121922,0.304660590181328,0.7501530507604443,0,0,0,0,0,0,1,0,0,0,3430.8999,3198.6001,0,0,0,0,0,0,0.6304347826086909,-5.015533359193681,-2.3653127636495075,1.107713429855206,3307.314985,3137.937992,2776.5809965000003,3268.8944991808344,3156.8776875900485,True,0.0,NONE,80.0,114.0,5.397716380368801,-2.026265575064354,3.2620787364494244,0,1,1,0,1,1,NONE,47.6580784064941,-1.6054698909554972,0,1,1,40.60114039720656,59.21709546169964,-18.615955064493072,0,-11.35521616430227,-2.3653127636495075,72.9142571428571,2.250231680488137,3432.317710047293,3307.314985,3182.3122599527064,0.075591666118426,0.2319459036807184,1,33.873381612800166,0.7,0,27.88891235083418,17.770373342622783,30.37810751493239,1,0,0,0.2658263942975793,-4.317894520313492,-1.0722163852771245,-0.0795964417185603,3,4.4,1.3498971154211117,81,1,5,2,0.4999999999999999,-0.8660254037844387,0.9510565162951536,0.3090169943749474,0,0,3444.0,6.286454957874264,3125.0,-3.558312501928839,0,1,0,0,0,0,0,HOLD,0,PASS,NO TRIGGER,,
2025-05-14,3233.0,3233.0,3171.7,3181.3999,3518,GOLD_CFD,-1,51.60010000000011,0.0,9.69990000000007,61.30000000000018,0.8417634584013044,0.0,0.1582365415986956,0.780357223922187,0,0,0,0,0,0,0,0,0,0,3430.8999,3198.6001,0,0,0,0,0,0,-1.8177360120976596,-5.914710058399186,-3.739791225416045,-1.1588560598999598,3305.4499800000003,3143.373988,2780.601496,3260.5616802112318,3157.8393429786743,True,0.0,NONE,81.0,115.0,5.156115454881741,-3.7528953924754425,1.2097164430693272,0,1,1,0,1,1,NONE,40.24357615065151,-5.115618405927371,0,0,0,29.09227203654109,53.19213077666793,-24.09985874012684,0,-8.93175284770902,-3.739791225416045,72.27140714285714,2.2716857174370677,3436.962968528003,3305.4499800000003,3173.9369914719978,0.0795734252968502,0.0283732755659075,1,34.488538047107035,0.7166666666666667,1,27.38921390445398,17.92843978902147,35.76790939945917,1,0,0,0.2204479830940753,-0.6837919331330652,-1.8865068977363704,-0.0724139890986181,2,4.0,1.414213562373102,82,2,5,2,0.4999999999999999,-0.8660254037844387,0.5877852522924732,-0.8090169943749473,0,0,3444.0,8.25423110122057,3125.0,-1.7728013381781993,1,0,1,0,0,0,0,HOLD,0,PASS,NO TRIGGER,,
2025-05-15,3151.0,3228.1001,3125.0,3220.7,652,GOLD_CFD,1,69.69999999999982,7.400100000000293,26.0,103.10010000000013,0.676042021297746,0.0717758760660783,0.2521821026361756,0.7311630615479755,0,0,0,0,0,0,0,0,0,1,3430.8999,3125.0,0,0,0,1,0,0,1.2353083936414322,-2.3023751045812446,0.3333333333333188,-3.183433440045902,3300.154975,3149.481988,2784.679996,3256.765329714923,3160.3044667834324,True,0.0,NONE,82.0,116.0,4.784056158253537,-2.407613448516917,2.261261130285906,0,1,1,0,1,1,NONE,45.94879026216294,6.306265219759169,0,1,1,22.87886722933581,47.12947806720151,-24.2506108378657,0,-5.634655773372629,0.3333333333333188,73.24999285714287,2.274350074739742,3436.52050868751,3300.154975,3163.78944131249,0.0826418969536483,0.2086691451592302,1,32.54550414400389,0.7166666666666667,1,26.926081162425444,17.688924201747838,36.06044232671302,1,0,0,0.2474441711828526,-5.0603542331266,-1.1653234193630806,-0.0953767481766837,3,3.8,1.39841179756021,83,3,5,2,0.4999999999999999,-0.8660254037844387,-0.587785252292473,-0.8090169943749475,0,0,3444.0,6.933275374918502,3173.8999,-1.45310336262303,0,0,0,0,0,0,0,HOLD,0,PASS,NO TRIGGER,,
2025-05-16,3227.7,3228.1001,3173.8999,3182.0,199,GOLD_CFD,-1,45.69999999999982,0.4001000000002932,8.100100000000111,54.20020000000022,0.843170320404715,0.0073818915797412,0.1494477880155438,0.7003456187796042,0,0,0,0,0,0,1,0,0,0,3430.8999,3125.0,0,0,0,0,0,0,-1.2016021361815676,-4.59914566766042,-1.5439803689464515,-3.829298516033486,3293.819975,3154.789986,2788.457496,3249.6448221230257,3161.155272007612,True,0.0,NONE,83.0,117.0,4.406949103330903,-3.394841729320677,0.8624984268604252,0,1,1,0,1,1,NONE,39.967998916410565,-7.690079490083534,0,0,0,14.662907711105618,40.63616399598233,-25.97325628487671,0,-1.8733975447498707,-1.5439803689464515,73.54285714285717,2.311214869354405,3439.937332562465,3293.819975,3147.7026174375346,0.0887221272999082,0.1173624514384036,1,32.7347267283447,0.7166666666666667,1,25.487949649160157,17.618482905982887,35.91684149184145,1,0,0,0.203740468791832,-3.0482850294310544,-1.5305501942463835,-0.0996026920082621,2,3.5,1.4337208778404469,84,4,5,2,0.4999999999999999,-0.8660254037844387,-0.9510565162951536,0.3090169943749472,0,0,3444.0,8.233815210559396,3207.5,0.8013827781269642,1,0,1,0,0,0,0,HOLD,0,PASS,NO TRIGGER,,
